"FMP_AREA","GEAR","PROCESSING_SECTOR","SPECIES","YEAR","EXVES_PRICE_LB"
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Turbot (BSAI)","2016",.113
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Turbot (BSAI)","2016",.113
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Turbot (BSAI)","2016",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Groundfish","2016",.21
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Groundfish","2016",.213
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Groundfish","2016",.171
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Turbot (BSAI)","2016",.649
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Turbot (BSAI)","2016",.649
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Turbot (BSAI)","2016",.649
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Sablefish","2016",1.193
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Sablefish","2016",1.193
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Sablefish","2016",1.193
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Turbot (BSAI)","2016",.414
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Turbot (BSAI)","2016",.413
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Turbot (BSAI)","2016",.649
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Flatfish (BSAI)","2016",.113
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2016",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2016",.113
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Northern Rockfish","2016",.127
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Northern Rockfish","2016",.127
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Northern Rockfish","2016",.127
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Sablefish","2016",4.01
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Sablefish","2016",4.01
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Sablefish","2016",4.01
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Flatfish (BSAI)","2016",.146
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2016",.145
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2016",.364
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Northern Rockfish","2016",.127
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Northern Rockfish","2016",.127
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Northern Rockfish","2016",.127
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Northern Rockfish","2016",.78
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Northern Rockfish","2016",.78
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Northern Rockfish","2016",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Sablefish","2016",3.017
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Sablefish","2016",2.032
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Sablefish","2016",3.976
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Kamchatka Flounder (BSAI)","2016",.206
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2016",.206
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Rock Sole (BSAI)","2016",.113
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2016",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2016",.113
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Rock Sole (BSAI)","2016",.167
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2016",.167
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2016",.167
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Flathead Sole","2016",.193
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Flathead Sole","2016",.193
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Flathead Sole","2016",.194
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Kamchatka Flounder (BSAI)","2016",.206
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2016",.206
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Rock Sole (BSAI)","2016",.167
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2016",.167
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2016",.167
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Kamchatka Flounder (BSAI)","2016",.113
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2016",.113
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pollock","2016",.02
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pollock","2016",.02
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pollock","2016",.134
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pollock","2016",.127
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pollock","2016",.117
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pollock","2016",.139
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2016",.142
"Gulf of Alaska","Fixed","All Sectors","Shallow-Water Flatfish (GOA)","2016",.105
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2016",.142
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Sablefish","2017",3.98
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Sablefish","2017",3.98
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Flatfish (BSAI)","2017",.229
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2017",.229
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2017",.406
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Northern Rockfish","2017",.153
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Northern Rockfish","2017",.153
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Northern Rockfish","2017",.152
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Northern Rockfish","2017",1.001
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Northern Rockfish","2017",1.001
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Northern Rockfish","2017",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Sablefish","2017",2.741
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Sablefish","2017",1.875
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Sablefish","2017",3.769
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Kamchatka Flounder (BSAI)","2017",.367
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2017",.367
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Rock Sole (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Rock Sole (BSAI)","2017",.194
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2017",.194
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2017",.194
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Flathead Sole","2017",.221
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Flathead Sole","2017",.221
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Flathead Sole","2017",.221
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Kamchatka Flounder (BSAI)","2017",.365
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2017",.365
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Rock Sole (BSAI)","2017",.194
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2017",.194
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2017",.194
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Kamchatka Flounder (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pollock","2017",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pollock","2017",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pollock","2017",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pollock","2017",.119
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pollock","2017",.105
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pollock","2017",.137
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2017",.158
"Gulf of Alaska","Fixed","All Sectors","Shallow-Water Flatfish (GOA)","2017",.088
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2017",.158
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Arrowtooth Flounder","2017",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Arrowtooth Flounder","2017",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Arrowtooth Flounder","2017",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Cod","2017",.323
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Cod","2017",.326
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Cod","2017",.316
"Gulf of Alaska","Trawl","All Sectors","Atka Mackerel","2017",.387
"Gulf of Alaska","All Gear","All Sectors","Deep-Water Flatfish (GOA)","2017",.11
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Arrowtooth Flounder","2017",.312
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Arrowtooth Flounder","2017",.312
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Arrowtooth Flounder","2017",.324
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Rockfish","2017",.381
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Rockfish","2017",.381
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Rockfish","2017",.327
"Gulf of Alaska","All Gear","All Sectors","Arrowtooth Flounder","2017",.108
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Rockfish","2017",.984
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Rockfish","2017",1.001
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Rockfish","2017",.933
"Gulf of Alaska","Fixed","All Sectors","Arrowtooth Flounder","2017",.088
"Gulf of Alaska","Trawl","All Sectors","Arrowtooth Flounder","2017",.108
"Gulf of Alaska","All Gear","All Sectors","Atka Mackerel","2017",.387
"Gulf of Alaska","Fixed","All Sectors","Atka Mackerel","2017",.016
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Groundfish","2017",.067
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Groundfish","2017",.015
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Groundfish","2017",.207
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Rockfish","2017",.436
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Rockfish","2017",.424
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Rockfish","2017",.802
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Yellowfin Sole (BSAI)","2017",.176
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2017",.176
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2017",.176
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Turbot (BSAI)","2017",.689
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Turbot (BSAI)","2017",.689
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Turbot (BSAI)","2017",.689
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Yellowfin Sole (BSAI)","2017",.176
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Yellowfin Sole (BSAI)","2017",.176
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Groundfish","2017",.306
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Groundfish","2017",.306
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Groundfish","2017",.306
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Yellowfin Sole (BSAI)","2017",.156
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Yellowfin Sole (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Flatfish (BSAI)","2017",.229
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2017",.229
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2017",.406
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Turbot (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Turbot (BSAI)","2017",.015
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Groundfish","2017",.243
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Groundfish","2017",.246
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Groundfish","2017",.217
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Sablefish","2017",1.172
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Sablefish","2017",1.172
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Sablefish","2017",1.172
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Turbot (BSAI)","2017",.46
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Turbot (BSAI)","2017",.46
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Turbot (BSAI)","2017",.689
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Other Flatfish (BSAI)","2017",-9999
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2017",-9999
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2017",-9999
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Northern Rockfish","2017",.152
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Northern Rockfish","2017",.152
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Northern Rockfish","2017",.152
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Sablefish","2017",3.98
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Flathead Sole","2017",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Flathead Sole","2017",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Flathead Sole","2017",.015
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pollock","2017",.118
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pollock","2017",.104
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pollock","2017",.137
"Gulf of Alaska","Trawl","All Sectors","Pollock","2017",.087
"Gulf of Alaska","All Gear","All Sectors","Rex Sole (GOA)","2017",.199
"Gulf of Alaska","Trawl","All Sectors","Rex Sole (GOA)","2017",.199
"Gulf of Alaska","All Gear","All Sectors","Sablefish","2017",5.179
"Gulf of Alaska","Fixed","All Sectors","Sablefish","2017",5.314
"Gulf of Alaska","Trawl","All Sectors","Sablefish","2017",3.926
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Flathead Sole","2017",.221
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Flathead Sole","2017",.221
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Flathead Sole","2017",.22
"Gulf of Alaska","Fixed","All Sectors","Pollock","2017",.091
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Atka Mackerel","2017",.356
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Atka Mackerel","2017",.356
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Atka Mackerel","2017",.356
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Ocean Perch","2017",.218
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Ocean Perch","2017",.218
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Ocean Perch","2017",.218
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Pacific Ocean Perch","2017",.218
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Pacific Ocean Perch","2017",.218
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Pacific Ocean Perch","2017",.218
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Ocean Perch","2017",1.001
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Ocean Perch","2017",1.001
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Ocean Perch","2017",-9999
"Gulf of Alaska","All Gear","All Sectors","Pacific Ocean Perch","2017",.178
"Gulf of Alaska","Fixed","All Sectors","Pacific Ocean Perch","2017",.44
"Gulf of Alaska","Trawl","All Sectors","Pacific Ocean Perch","2017",.178
"Gulf of Alaska","All Gear","All Sectors","Pollock","2017",.087
"Gulf of Alaska","All Gear","All Sectors","Other Rockfish","2017",.443
"Gulf of Alaska","Fixed","All Sectors","Other Rockfish","2017",.85
"Gulf of Alaska","Trawl","All Sectors","Other Rockfish","2017",.195
"Gulf of Alaska","All Gear","All Sectors","Pacific Cod","2017",.333
"Gulf of Alaska","Fixed","All Sectors","Pacific Cod","2017",.335
"Gulf of Alaska","Trawl","All Sectors","Pacific Cod","2017",.328
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Atka Mackerel","2017",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Atka Mackerel","2017",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Atka Mackerel","2017",.015
"Gulf of Alaska","Trawl","All Sectors","Northern Rockfish","2017",.172
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Arrowtooth Flounder","2017",.324
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Arrowtooth Flounder","2017",.324
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Arrowtooth Flounder","2017",.324
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Atka Mackerel","2017",.356
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Atka Mackerel","2017",.356
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Atka Mackerel","2017",.352
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pacific Cod","2017",.288
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pacific Cod","2017",.283
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pacific Cod","2017",.294
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pacific Cod","2017",.338
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pacific Cod","2017",.34
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pacific Cod","2017",.332
"Gulf of Alaska","All Gear","All Sectors","Flathead Sole","2017",.135
"Gulf of Alaska","Fixed","All Sectors","Flathead Sole","2017",-9999
"Gulf of Alaska","Trawl","All Sectors","Flathead Sole","2017",.135
"Gulf of Alaska","All Gear","All Sectors","Northern Rockfish","2017",.172
"Gulf of Alaska","Fixed","All Sectors","Northern Rockfish","2017",.748
"Gulf of Alaska","Fixed","All Sectors","Deep-Water Flatfish (GOA)","2017",.088
"Gulf of Alaska","Trawl","All Sectors","Deep-Water Flatfish (GOA)","2017",.11
"Gulf of Alaska","All Gear","All Sectors","Dusky Rockfish","2017",.177
"Gulf of Alaska","Fixed","All Sectors","Dusky Rockfish","2017",.552
"Gulf of Alaska","Trawl","All Sectors","Dusky Rockfish","2017",.171
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Sablefish","2018",2.121
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Sablefish","2018",2.121
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Other Flatfish (BSAI)","2018",.169
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Other Flatfish (BSAI)","2018",.169
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Other Flatfish (BSAI)","2018",.204
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Northern Rockfish","2018",.157
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Northern Rockfish","2018",.157
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Northern Rockfish","2018",.156
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Rock Sole (BSAI)","2018",.237
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2018",.237
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2018",.237
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Sablefish","2018",1.467
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Sablefish","2018",1.276
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Sablefish","2018",1.69
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Northern Rockfish","2018",.771
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Northern Rockfish","2018",.771
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Northern Rockfish","2018",-9999
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Kamchatka Flounder (BSAI)","2018",.316
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2018",.316
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Kamchatka Flounder (BSAI)","2018",-9999
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Rock Sole (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Flathead Sole","2018",.255
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Flathead Sole","2018",.255
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Flathead Sole","2018",.255
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Kamchatka Flounder (BSAI)","2018",.314
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2018",.314
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Kamchatka Flounder (BSAI)","2018",-9999
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Rock Sole (BSAI)","2018",.237
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Rock Sole (BSAI)","2018",.237
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Rock Sole (BSAI)","2018",.237
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Kamchatka Flounder (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Kamchatka Flounder (BSAI)","2018",.015
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Pollock","2018",.145
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Pollock","2018",.145
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Pollock","2018",.145
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Pollock","2018",.135
"Bering Sea and Aleutian Islands","Trawl","At-Sea Processors (BSAI)","Pollock","2018",.119
"Bering Sea and Aleutian Islands","Trawl","Shoreside Processors (BSAI)","Pollock","2018",.156
"Gulf of Alaska","All Gear","All Sectors","Shallow-Water Flatfish (GOA)","2018",.16
"Gulf of Alaska","Fixed","All Sectors","Shallow-Water Flatfish (GOA)","2018",.245
"Gulf of Alaska","Trawl","All Sectors","Shallow-Water Flatfish (GOA)","2018",.16
"Gulf of Alaska","All Gear","All Sectors","Dusky Rockfish","2018",.187
"Gulf of Alaska","Fixed","All Sectors","Dusky Rockfish","2018",.587
"Gulf of Alaska","Trawl","All Sectors","Dusky Rockfish","2018",.185
"Bering Sea and Aleutian Islands","Fixed","All Sectors","Arrowtooth Flounder","2018",.015
"Bering Sea and Aleutian Islands","Fixed","At-Sea Processors (BSAI)","Arrowtooth Flounder","2018",.015
"Bering Sea and Aleutian Islands","Fixed","Shoreside Processors (BSAI)","Arrowtooth Flounder","2018",.016
"Gulf of Alaska","Trawl","All Sectors","Atka Mackerel","2018",.355
"Gulf of Alaska","All Gear","All Sectors","Deep-Water Flatfish (GOA)","2018",.108
"Bering Sea and Aleutian Islands","All Gear","All Sectors","Arrowtooth Flounder","2018",.214
"Bering Sea and Aleutian Islands","All Gear","At-Sea Processors (BSAI)","Arrowtooth Flounder","2018",.214
"Bering Sea and Aleutian Islands","All Gear","Shoreside Processors (BSAI)","Arrowtooth Flounder","2018",.217
"Bering Sea and Aleutian Islands","Trawl","All Sectors","Other Rockfish","2018",.296
