"year","filename","port","category","species","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Sanddab, Pacific","0","0","0","8","2610","9697","2950","3635","6989","1287","212","0","27388"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Shark, blue","0","0","0","0","0","0","58","0","0","0","0","0","58"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Shark, shortfin mako","0","0","0","0","0","0","47","0","44","0","0","0","91"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Shark, spiny dogfish","62","165","105","12","53","68","85","0","390","23","350","0","1313"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Skates and rays","11399","16783","29763","40691","33822","25962","14924","22930","18773","17302","30307","18617","281273"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Sole, curlfin (turbot)","0","0","0","1","0","13","0","17","0","1","0","0","32"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Sole, deepsea","0","0","0","6","0","0","0","0","0","0","0","0","6"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Sole, dover","118962","151197","325940","361102","173741","98905","125248","142169","203342","172289","249841","233560","2356296"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Sole, english","1668","908","1077","1304","1640","2205","605","2679","1988","396","2793","1060","18323"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Sole, petrale","66012","33567","16241","2040","22393","31146","18049","24825","46299","16217","35852","62978","375619"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Sole, rex","12382","7200","9945","19845","15054","12408","11297","14878","14857","20931","21318","16159","176274"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Sole, rock","0","0","0","0","0","227","0","79","2","1","0","0","309"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Sole, sand","0","0","0","8","0","4","0","35","0","0","0","0","47"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Tuna, bluefin","0","0","0","0","0","0","16","0","0","0","0","0","16"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Tuna, albacore","0","0","0","0","0","1486","454915","1153802","373884","252778","0","0","2236865"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Whiting, Pacific (hake)","528","191","234","7","1","8","10","25","0","15","310","717","2046"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Wolfeel","0","0","0","0","0","0","6","14","3","0","0","0","23"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","151","4930","4430","3038","38","12587"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Crab, Dungeness (ocean)","997934","370849","132249","118201","64291","15533","8945","2945","0","1130","1285","149054","1862416"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Crab, rock","0","0","0","0","0","0","0","0","0","60","0","0","60"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Shrimp, ghost","104","98","80","77","204","141","45","9","41","54","15","17","885"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Shrimp, pink","0","0","0","2002523","3716067","4035544","3457830","3024781","2485762","3011860","0","0","21734367"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Crustaceans:","Shrimp, spot","0","0","0","0","0","0","0","0","1556","2235","536","0","4327"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Mollusks:","Clam, butter","243","228","187","309","146","427","578","933","316","327","1188","38","4920"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Mollusks:","Clam, cockle","675","620","297","1245","1598","393","36","18","20","191","761","890","6744"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Mollusks:","Clam, gaper","0","0","0","0","0","0","32","5","20","272","353","190","872"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Mollusks:","Mussels, ocean","0","0","0","0","0","23","0","0","5","0","5","0","33"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Mollusks:","Octopus","366","503","425","324","69","175","39","0","13","29","0","0","1943"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Mollusks:","Squid, other species","0","0","0","0","39","6","0","0","0","0","0","0","45"
2012,"Table 18 - Charleston pounds landed.pdf","Charleston","Other invertebrates:","Sea urchin, red","0","0","0","0","0","17601","9606","0","0","0","0","0","27207"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Cabezon","0","0","0","9","252","550","747","1134","212","113","0","0","3017"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Greenling, unspecified","0","0","0","0","25","184","333","479","186","151","0","0","1358"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Lingcod","0","0","0","0","79","405","691","946","64","543","0","0","2728"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Rockfish, black","0","34","0","110","746","2584","3627","3203","1602","1078","0","17","13001"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Rockfish, blue","0","0","0","0","0","0","0","5","0","0","0","56","61"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Rockfish, china","0","0","0","2","21","74","160","375","30","159","0","0","821"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Rockfish, copper","0","0","0","0","10","9","98","138","59","48","0","0","362"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Rockfish, quillback","0","0","0","0","5","12","101","129","60","117","0","0","424"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Rockfish, tiger","0","0","0","0","0","0","5","17","11","14","0","0","47"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Rockfish, vermillion","0","0","0","0","33","52","139","137","34","112","0","4","511"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Rockfish, yellowtail","0","0","0","0","0","0","1","48","33","41","0","0","123"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Other invertebrates:","Tuna, albacore","0","0","0","0","0","0","0","13842","0","0","0","0","13842"
2012,"Table 19 - Bandon pounds landed.pdf","Bandon","Crustaceans:","Crab, Dungeness (bay)","0","0","0","0","0","0","0","0","0","0","0","32","32"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Cabezon","2670","2059","1978","5662","8159","5913","3975","5019","6400","3537","1543","325","47240"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Flounder, arrowtooth","0","23","51","109","86","107","28","96","28","60","6","0","594"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Flounder, starry","0","0","0","3","0","0","0","0","0","0","0","0","3"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Greenling, unspecified","1964","1038","1873","2803","4462","2115","1579","2417","3533","2585","1586","461","26416"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Hagfish, unspecified","0","0","0","0","0","0","0","0","0","92","64","0","156"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Halibut, Pacific","0","0","0","0","0","7235","174","0","0","0","0","0","7409"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Irish lord, red","0","0","0","0","0","0","0","0","5","0","0","0","5"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Lingcod","0","0","0","0","8380","5877","3389","4590","6745","5352","6351","0","40684"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Pomfret, Pacific","0","0","0","0","0","0","0","0","3","0","0","0","3"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Pacific ocean perch","9","1","7","8","2","2","4","22","13","2","1","0","71"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, black","1806","1856","2061","7209","18427","14312","10153","8101","10706","6980","6303","5486","93400"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, black and yellow","2","0","0","3","3","1","0","0","0","0","0","0","9"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, blue","76","29","9","1029","508","183","81","457","2036","427","1405","481","6721"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, brown","0","0","0","0","0","18","0","1","9","0","0","0","28"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, china","713","578","486","1450","1803","1886","985","1473","2799","1900","843","523","15439"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, copper","44","14","10","56","373","266","135","344","331","258","59","35","1925"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, darkblotched","28","327","212","185","941","969","649","976","142","96","72","28","4625"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, gopher","1","2","2","8","0","3","6","12","8","7","0","0","49"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, grass","0","0","0","0","4","0","0","1","3","2","2","0","12"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, quillback","41","31","38","109","648","338","154","372","761","425","152","50","3119"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, tiger","3","3","6","48","75","136","27","134","218","177","104","85","1016"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, vermillion","17","36","64","192","742","675","357","707","1223","587","289","185","5074"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, widow","0","0","0","8","14","8","7","0","55","3","0","0","95"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, yellowtail","12","6","0","60","64","95","31","58","294","68","56","9","753"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, shelf","0","1","1","3","90","30","8","0","4","7","0","0","144"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Rockfish, slope","214","1007","713","754","2256","2070","605","1238","317","389","288","25","9876"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Thornyhead, longspine","0","0","0","68","0","0","1","0","0","0","2","0","71"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Thornyhead, shortspine","225","251","31","186","69","444","216","142","5","26","53","11","1659"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Sablefish","7954","25009","21497","26765","43401","50179","19512","29380","16468","13202","12816","7517","273700"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Salmon, Chinook","0","0","0","627","2481","3744","4062","1212","10419","7792","8314","0","38651"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Sculpin, other species","0","0","0","0","0","0","0","0","0","0","3","0","3"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Shark, spiny dogfish","0","866","58","64","277","130","155","293","240","71","72","187","2413"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Skates and rays","19","251","186","638","644","765","348","570","388","209","64","28","4110"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Skilfish","0","0","0","0","0","0","60","0","0","0","0","0","60"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Sole, dover","0","15","4","76","31","61","43","36","13","16","9","15","319"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Sole, petrale","3","4","1","0","0","18","0","0","0","0","1","0","27"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Tuna, albacore","0","0","0","0","0","0","3455","18864","2280","0","0","0","24599"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Wolfeel","0","0","0","8","0","17","6","13","19","31","8","0","102"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Crustaceans:","Crab, Dungeness (ocean)","175692","75222","36871","36627","14042","11979","13471","4474","0","830","1258","89718","460184"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Mollusks:","Octopus","734","686","1250","860","180","83","0","0","0","0","0","0","3793"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Other invertebrates:","Sea cucumber","0","0","0","0","496","272","0","0","0","0","0","0","768"
2012,"Table 20 - Port Orford pounds landed.pdf","Port Orford","Other invertebrates:","Sea urchin, red","28092","17262","29259","76500","0","975","0","0","0","22907","67439","46599","289033"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Cabezon","121","123","273","242","1603","546","547","472","849","483","299","66","5624"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Greenling, unspecified","375","190","483","458","1635","1054","1223","1463","1919","1587","428","153","10968"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Lingcod","0","0","0","0","2541","1697","1313","1732","2155","1377","484","0","11299"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, black","340","217","214","2249","6214","6884","7940","10060","4610","3888","144","86","42846"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, black and yellow","0","0","0","0","0","0","4","4","0","0","0","0","8"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, blue","0","0","0","100","179","5","55","1479","847","196","9","0","2870"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, china","103","43","48","79","297","322","309","505","568","216","110","21","2621"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, copper","7","4","0","0","28","10","20","15","10","4","2","0","100"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, gopher","0","0","0","2","2","7","4","17","4","2","2","0","40"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, grass","0","0","0","0","3","0","0","0","0","9","0","0","12"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, quillback","4","0","0","4","24","21","20","7","5","1","0","0","86"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, tiger","0","0","0","0","0","0","4","9","0","0","0","0","13"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, vermillion","18","2","0","15","153","115","50","113","125","39","11","0","641"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Rockfish, yellowtail","0","0","0","5","2","11","0","10","3","0","0","0","31"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Salmon, Chinook","0","0","0","76","59","735","0","286","1293","500","0","0","2949"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Tuna, albacore","0","0","0","0","0","0","0","3349","3600","0","0","0","6949"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Wolfeel","0","0","0","0","0","0","0","4","0","0","0","0","4"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Crustaceans:","Crab, Dungeness (ocean)","856","1280","1036","549","1511","1926","406","212","0","0","0","0","7776"
2012,"Table 21 - Gold Beach pounds landed.pdf","Gold Beach","Other invertebrates:","Sea urchin, red","0","0","0","0","37682","2389","3113","4025","2270","14307","0","0","63786"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Shark, brown cat","0","0","0","0","0","0","0","2","0","0","0","0","2"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Cabezon","92","144","125","159","754","559","279","556","635","507","151","0","3961"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Flounder, arrowtooth","0","199","4490","6608","597","6129","2595","2258","1642","8026","9177","4800","46521"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Greenling, unspecified","42","128","75","374","408","121","338","132","426","156","298","0","2498"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Grenadier, Pacific","0","0","46","11379","3765","6643","0","0","3812","858","25","533","27061"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Halibut, Pacific","0","0","0","0","0","453","0","0","0","0","0","0","453"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Lingcod","0","0","10","38","749","2216","435","618","543","732","472","457","6270"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Pacific ocean perch","0","12","7","0","5","17","7","2","6","1","2","5","64"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, black","21","192","48","1019","1266","1517","2000","1049","1204","917","209","0","9442"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, black and yellow","0","0","0","0","0","0","0","3","0","0","2","0","5"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, blue","0","0","0","278","260","0","0","2","33","246","0","0","819"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, canary","0","0","0","0","0","138","0","0","0","0","0","0","138"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, china","12","11","2","44","25","12","21","21","19","31","25","0","223"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, copper","0","0","0","0","0","0","0","0","0","28","0","0","28"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, darkblotched","0","90","42","437","583","406","373","209","7","4","128","87","2366"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, gopher","0","0","0","0","2","2","2","0","2","0","0","0","8"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, grass","0","0","0","0","0","71","23","19","90","4","0","0","207"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, quillback","0","0","0","0","2","0","9","0","0","11","0","0","22"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, vermillion","0","9","0","3","12","0","17","0","0","15","7","0","63"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, widow","0","0","0","0","0","202","0","0","0","0","0","0","202"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, yellowtail","0","0","0","0","8","2","3","0","0","49","4","0","66"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, shelf","0","0","0","2","0","61","0","0","0","0","0","47","110"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Rockfish, slope","0","147","37","4426","2002","963","440","1181","138","749","338","378","10799"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Thornyhead, longspine","0","2977","16886","39140","9658","25224","5907","7839","12973","43203","39058","31580","234445"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Thornyhead, shortspine","0","2573","3785","12829","6911","9994","9428","10286","7795","13464","14550","18285","109900"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Sablefish","696","3694","19688","114454","53739","64342","44870","42812","27938","41727","38331","49414","501705"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Salmon, Chinook","0","0","0","562","256","18671","24039","13482","10946","2327","0","0","70283"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Sanddab, Pacific","0","0","0","0","0","4","0","0","0","0","0","0","4"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Skates and rays","0","2980","2626","6578","1880","6854","3419","14945","8885","9013","6868","2582","66630"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Sole, deepsea","0","0","0","241","103","109","89","98","32","0","0","0","672"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Sole, dover","0","90530","35145","157614","57455","116776","158902","234850","186260","149378","134479","97536","1418925"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Sole, english","0","93","4","129","0","500","0","0","1","0","0","336","1063"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Sole, petrale","0","6874","10173","576","4","917","0","11","248","101","924","26456","46284"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Sole, rex","0","2761","1727","3188","2369","5936","6299","9751","10474","6295","6240","5122","60162"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Tuna, albacore","0","0","0","0","0","0","1056","54326","22048","2738","0","0","80168"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Whiting, Pacific (hake)","0","0","8","2","6","3","0","15","4","2","9","38","87"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Crustaceans:","Crab, Dungeness (ocean)","1150557","739571","168601","79411","48527","14772","3700","0","0","926","2738","108007","2316810"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Crustaceans:","Shrimp, coonstripe","0","0","0","0","0","9","0","0","0","0","0","0","9"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Crustaceans:","Shrimp, pink","0","0","0","259316","456922","428108","645966","440837","674353","774363","0","0","3679865"
2012,"Table 22 - Brookings pounds landed.pdf","Brookings","Other invertebrates:","Sea urchin, red","0","0","0","0","1113","0","0","0","0","0","0","0","1113"
2012,"Table 6 - Columbia River Pounds landed.pdf","Columbia River","Other invertebrates:","Check","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Barracudina, duckbill","0","0","0","0","0","0","2","1","119","0","0","0","122"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Shark, brown cat","62","44","27","106","34","15","2162","661","649","0","485","59","4304"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Cabezon","0","0","0","0","0","7","0","0","0","0","0","0","7"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Cod, Pacific","62","83","3698","132013","115825","157072","144649","124605","69443","111206","3145","2173","863974"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Eelpout","109","269","200","368","266","3","67","0","0","0","3","141","1426"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Flounder, arrowtooth","96955","221709","180914","458903","512224","184724","148780","243532","337574","111549","79982","138150","2714996"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Flounder, starry","16","0","0","0","5114","6232","635","3494","339","159","186","0","16175"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Greenling, unspecified","0","0","0","0","0","9","0","2","8","0","0","0","19"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Grenadier, Pacific","0","58","38","26","18","10","0","0","98","0","0","89","337"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Grenadier, unspecified","21","2","0","0","0","0","0","0","0","0","0","0","23"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Hagfish, unspecified","0","0","0","0","0","0","0","0","65479","2533","0","0","68012"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Halibut, Pacific","12","13","48","16","75","30224","4887","117","59","199","186","0","16175"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Herring, Pacific","0","0","0","0","3","0","775","0","0","31","0","0","809"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","King of salmon","0","0","0","0","0","0","23","0","49","0","78","3","153"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Lamprey, Pacific","0","0","0","0","0","0","0","0","14","0","0","0","14"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Lingcod","105","8288","31329","25424","65255","64050","62158","67384","83902","31280","5819","8520","453514"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Mackerel, jack","0","0","0","0","0","4","77","158516","10700","23408","865","0","193570"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Mackerel, Pacific","0","0","0","0","0","429630","581727","1634665","1116106","153123","0","0","3915251"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Opah","0","0","0","0","0","0","0","17","0","0","0","0","17"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Pollock, walleye","0","0","0","4","2","0","0","0","0","0","0","0","6"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Pomfret, Pacific","0","0","0","0","0","0","0","6","7","0","0","0","13"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Ragfish","0","0","0","54","0","0","1523","0","0","0","0","0","1577"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Ratfish","0","9","75","167","37","80","79","48","217","50","0","316","1123"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Pacific ocean perch","421","2763","4577","4274","7113","2956","1953","3681","1277","1925","6503","21247","58690"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Rockfish, black","0","0","0","0","115","1022","15","53","53","31","409","0","1698"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Rockfish, brown","0","0","0","0","0","0","0","2","0","0","0","0","2"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Rockfish, canary","0","293","81","79","2734","503","774","4090","804","1020","187","316","10881"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Rockfish, darkblotched","352","5690","6184","6449","6894","5603","438","1240","6712","3661","6279","10226","59728"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Rockfish, quillback","0","0","5","94","11","31","16","148","29","21","0","0","355"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Rockfish, shortbelly","0","0","0","0","0","0","0","0","0","26","2","0","28"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Rockfish, widow","211","542","173","189","6742","14912","28522","19822","17527","14822","8100","23920","135482"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Rockfish, yelloweye","0","2","0","1","83","1","20","87","3","1","0","2","200"
2012,"Table 7 - Astoria pounds landed.pdf","Astoria","Other invertebrates:","Rockfish, yellowtail","238","19533","27323","24893","166145","164651","235305","385773","76560","112615","2318","63607","1278961"
