"year","filename","species","county","month","landings_lb","landings_kg","value_usd"
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","April",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","August",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","December",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","February",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","January",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","July",645,292.567116053083,1290
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","June",4531,2055.22729121941,9477
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","March",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","May",1334,605.092298937695,2668
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","November",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","October",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Washington","September",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","April",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","August",3422,1552.1932885793,7128
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","December",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","February",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","January",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","July",4483,2033.45485467593,10308
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","June",2138,969.780611041073,4680
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","March",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","May",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","November",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","October",0,0,0
2013,"CRAYFISH_2013.pdf","Crayfish","Yamhill","September",1373,622.782403629276,2833
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","April",430,195.044744035389,1204
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","August",463,210.013294159035,1255
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","July",210,95.254409877748,546
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","June",195,88.4505234579089,546
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","May",1424,645.91561745673,3987
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","October",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Baker","September",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","April",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","August",13,5.89670156386059,39
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","July",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","June",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","May",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","October",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Benton","September",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","April",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","August",3889,1764.0209524503,10455
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","July",1362,617.792886921394,3474
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","June",311,141.067245104665,855
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","May",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","October",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clackamas","September",1355,614.617739925469,3794
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","April",568,257.640499097909,1662
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","August",5361,2431.70900645051,14603
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","July",3061,1388.44642207517,8026
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","June",1375,623.689588485255,3448
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","May",174,78.9250824701341,446
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","October",2884,1308.16056232107,8104
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Clatsop","September",4682,2123.71974784579,12612
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","April",5,2.26796213994638,13
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","August",330,149.685501236461,924
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","July",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","June",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","May",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","October",8389,3805.18687840204,21079
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Columbia","September",5445,2469.81077040161,13811
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","April",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","August",677,307.08207374874,1916
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","July",371,168.282790784022,1020
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","June",212,96.1615947337266,583
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","May",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","October",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Crook","September",355,161.025311936193,1051
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","April",729,330.668880004182,1933
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","August",6525,2959.69059263003,14788
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","July",5568,2525.60263904429,13519
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","June",6031,2735.61593320333,14920
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","May",3260,1478.71131524504,8461
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","October",551,249.929427822091,1486
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Jefferson","September",6424,2913.87775740311,17256
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","April",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","August",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","July",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","June",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","May",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","October",710,322.050623872386,2302
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Union","September",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","April",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","August",208,94.3472250217695,416
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","July",1989,902.195339270671,3978
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","June",2729,1237.85373598274,5458
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","May",1002,454.499612845255,2034
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","October",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Washington","September",2394,1085.90027260633,6205
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","April",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","August",2684,1217.44207672322,6114
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","December",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","February",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","January",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","July",4628,2099.22575673437,10550
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","June",3553,1611.6138966459,8020
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","March",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","May",340,154.221425516354,935
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","November",0,0,0
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","October",1454,659.523390296408,3759
2014,"CRAYFISH BRINE SHRIMP 2014.pdf","Crayfish","Yamhill","September",3602,1633.83992561737,8358
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","April",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","August",3165,1435.62003458606,9495
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","December",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","February",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","January",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","July",2057,933.039624373941,6051
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","June",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","March",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","May",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","November",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","October",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clackamas","September",593,268.980309797641,1779
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","April",221,100.24392658563,553
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","August",6633,3008.67857485287,14235
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","December",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","February",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","January",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","July",4206,1907.8097521229,10800
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","June",557,252.650982390027,1171
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","March",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","May",1699,770.65353515378,3472
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","November",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","October",7555,3426.89079345898,16828
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Clatsop","September",8604,3902.70925041973,20269
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","April",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","August",28,12.7005879836997,84
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","December",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","February",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","January",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","July",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","June",400,181.436971195711,800
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","March",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","May",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","November",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","October",2592,1175.7115733482,5656
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Columbia","September",1770,802.858597541019,3911
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","April",388,175.993862059839,1086
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","August",11751,5330.16462130199,28387
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","December",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","February",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","January",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","July",12434,5639.96824961866,32473
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","June",6672,3026.36867954445,18138
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","March",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","May",2912,1320.86115030477,8186
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","November",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","October",1238,561.547425850724,3466
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Jefferson","September",7194,3263.14392695485,17643
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","April",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","August",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","December",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","February",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","January",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","July",62,28.1227305353351,186
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","June",45,20.4116592595174,126
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","March",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","May",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","November",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","October",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Marion","September",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","April",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","August",44,19.9580668315282,132
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","December",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","February",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","January",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","July",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","June",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","March",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","May",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","November",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","October",3260,1478.71131524504,6520
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Multnomah","September",600,272.155456793566,1200
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","April",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","August",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","December",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","February",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","January",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","July",400,181.436971195711,800
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","June",2417,1096.33289845008,4834
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","March",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","May",1415,641.833285604826,2830
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","November",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","October",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Washington","September",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","April",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","August",1100,498.951670788204,2200
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","December",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","February",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","January",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","July",973,441.345432433566,2132
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","June",3039,1378.46738865941,8455
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","March",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","May",204,92.5328553098124,571
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","November",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","October",0,0,0
2015,"FRESH_WATER_SPECIES_BY_COUNTY.pdf","Crayfish","Yamhill","September",706,320.236254160429,1412
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","April",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","August",2637,1196.12323260772,7934
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","December",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","February",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","January",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","July",1618,733.912548486649,4454
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","June",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","March",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","May",102,46.2664276549062,306
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","November",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","October",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clackamas","September",2013,913.081557542413,5726
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","April",1975,895.845045278821,2117
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","August",12370,5610.93833422735,27236
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","December",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","February",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","January",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","July",10694,4850.71742491732,20947
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","June",5241,2377.2779150918,11167
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","March",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","May",2262,1026.02607211174,4540
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","November",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","October",4185,1898.28431113512,9684
2016,"CRAYFISH_2016.pdf","Crayfish","Clatsop","September",9757,4425.70131989137,23230
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","April",109,49.4415746508311,327
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","August",105,47.627204938874,131
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","December",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","February",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","January",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","July",1167,529.342363463486,2687
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","June",2243,1017.40781597995,6666
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","March",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","May",505,229.064176134585,1598
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","November",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","October",6031,2735.61593320333,16653
2016,"CRAYFISH_2016.pdf","Crayfish","Columbia","September",3195,1449.22780742574,8855
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","April",2574,1167.5469096444,7504
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","August",17122,7766.40955203239,45020
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","December",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","February",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","January",0,0,0
2016,"CRAYFISH_2016.pdf","Crayfish","Jefferson","July",13947,6326.25359316644,39711
